tipotiempo,tiempo,instancia,interacion
_total_solve_elapsed_time,8053.766464,AMPL4,61
_total_solve_system_time,231.733442,AMPL4,61
_total_solve_user_time,19736.14641,AMPL4,61
_total_solve_time,19967.879852,AMPL4,61
_ampl_elapsed_time,5266.09925,AMPL4,62
_ampl_system_time,102.933425,AMPL4,62
_ampl_user_time,4623.909747,AMPL4,62
_ampl_time,4726.84319,AMPL4,62
_solve_elapsed_time,41.820514,AMPL4,62
_solve_system_time,1.912727,AMPL4,62
_solve_user_time,149.20256,AMPL4,62
_solve_time,151.115287,AMPL4,62
_total_solve_elapsed_time,8095.586978,AMPL4,62
_total_solve_system_time,233.646169,AMPL4,62
_total_solve_user_time,19885.34897,AMPL4,62
_total_solve_time,20118.995139,AMPL4,62
_ampl_elapsed_time,5305.064708,AMPL4,63
_ampl_system_time,103.639844,AMPL4,63
_ampl_user_time,4662.149917,AMPL4,63
_ampl_time,4765.789773,AMPL4,63
_solve_elapsed_time,46.375133,AMPL4,63
_solve_system_time,1.835134,AMPL4,63
_solve_user_time,185.756844,AMPL4,63
_solve_time,187.591978,AMPL4,63
_total_solve_elapsed_time,8141.962111,AMPL4,63
_total_solve_system_time,235.481303,AMPL4,63
_total_solve_user_time,20071.105814,AMPL4,63
_total_solve_time,20306.587117,AMPL4,63
_ampl_elapsed_time,5343.939066,AMPL4,64
_ampl_system_time,104.204518,AMPL4,64
_ampl_user_time,4700.439968,AMPL4,64
_ampl_time,4804.644504,AMPL4,64
_solve_elapsed_time,40.21545,AMPL4,64
_solve_system_time,1.938761,AMPL4,64
_solve_user_time,144.607157,AMPL4,64
_solve_time,146.545918,AMPL4,64
_total_solve_elapsed_time,8182.177561,AMPL4,64
_total_solve_system_time,237.420064,AMPL4,64
_total_solve_user_time,20215.712971,AMPL4,64
_total_solve_time,20453.133035,AMPL4,64
_ampl_elapsed_time,5382.757302,AMPL4,65
_ampl_system_time,104.805097,AMPL4,65
_ampl_user_time,4738.639876,AMPL4,65
_ampl_time,4843.444985,AMPL4,65
_solve_elapsed_time,39.304407,AMPL4,65
_solve_system_time,1.984496,AMPL4,65
_solve_user_time,144.570514,AMPL4,65
_solve_time,146.55501,AMPL4,65
_total_solve_elapsed_time,8221.481968,AMPL4,65
_total_solve_system_time,239.40456,AMPL4,65
_total_solve_user_time,20360.283485,AMPL4,65
_total_solve_time,20599.688045,AMPL4,65
_ampl_elapsed_time,5421.517632,AMPL4,66
_ampl_system_time,105.384655,AMPL4,66
_ampl_user_time,4776.793853,AMPL4,66
_ampl_time,4882.178508,AMPL4,66
_solve_elapsed_time,43.83555,AMPL4,66
_solve_system_time,2.099329,AMPL4,66
_solve_user_time,152.680586,AMPL4,66
_solve_time,154.779915,AMPL4,66
_total_solve_elapsed_time,8265.317518,AMPL4,66
_total_solve_system_time,241.503889,AMPL4,66
_total_solve_user_time,20512.964071,AMPL4,66
_total_solve_time,20754.46796,AMPL4,66
_ampl_elapsed_time,5460.25864,AMPL4,67
_ampl_system_time,105.988217,AMPL4,67
_ampl_user_time,4814.914328,AMPL4,67
_ampl_time,4920.902557,AMPL4,67
_solve_elapsed_time,51.647997,AMPL4,67
_solve_system_time,1.909255,AMPL4,67
_solve_user_time,211.201052,AMPL4,67
_solve_time,213.110307,AMPL4,67
_total_solve_elapsed_time,8316.965515,AMPL4,67
_total_solve_system_time,243.413144,AMPL4,67
_total_solve_user_time,20724.165123,AMPL4,67
_total_solve_time,20967.578267,AMPL4,67
_ampl_elapsed_time,5499.034773,AMPL4,68
_ampl_system_time,106.546908,AMPL4,68
_ampl_user_time,4853.113195,AMPL4,68
_ampl_time,4959.66012,AMPL4,68
_solve_elapsed_time,26.253265,AMPL4,68
_solve_system_time,1.815355,AMPL4,68
_solve_user_time,73.324684,AMPL4,68
_solve_time,75.140039,AMPL4,68
_total_solve_elapsed_time,8343.21878,AMPL4,68
_total_solve_system_time,245.228499,AMPL4,68
_total_solve_user_time,20797.489807,AMPL4,68
_total_solve_time,21042.718306,AMPL4,68
_ampl_elapsed_time,5537.686486,AMPL4,69
_ampl_system_time,107.145477,AMPL4,69
_ampl_user_time,4891.147954,AMPL4,69
_ampl_time,4998.293447,AMPL4,69
_solve_elapsed_time,49.753131,AMPL4,69
_solve_system_time,1.898846,AMPL4,69
_solve_user_time,256.497268,AMPL4,69
_solve_time,258.396114,AMPL4,69
_total_solve_elapsed_time,8392.971911,AMPL4,69
_total_solve_system_time,247.127345,AMPL4,69
_total_solve_user_time,21053.987075,AMPL4,69
_total_solve_time,21301.11442,AMPL4,69
_ampl_elapsed_time,5576.309432,AMPL4,70
_ampl_system_time,107.763061,AMPL4,70
_ampl_user_time,4929.136472,AMPL4,70
_ampl_time,5036.899544,AMPL4,70
_solve_elapsed_time,94.644056,AMPL4,70
_solve_system_time,1.910777,AMPL4,70
_solve_user_time,511.680281,AMPL4,70
_solve_time,513.591058,AMPL4,70
_total_solve_elapsed_time,8487.615967,AMPL4,70
_total_solve_system_time,249.038122,AMPL4,70
_total_solve_user_time,21565.667356,AMPL4,70
_total_solve_time,21814.705478,AMPL4,70
_ampl_elapsed_time,5614.938882,AMPL4,71
_ampl_system_time,108.329658,AMPL4,71
_ampl_user_time,4967.182736,AMPL4,71
_ampl_time,5075.512394,AMPL4,71
_solve_elapsed_time,98.347427,AMPL4,71
_solve_system_time,2.065035,AMPL4,71
_solve_user_time,526.975912,AMPL4,71
_solve_time,529.040947,AMPL4,71
_total_solve_elapsed_time,8585.963394,AMPL4,71
_total_solve_system_time,251.103157,AMPL4,71
_total_solve_user_time,22092.643268,AMPL4,71
_total_solve_time,22343.746425,AMPL4,71
_ampl_elapsed_time,5653.577278,AMPL4,72
_ampl_system_time,108.897303,AMPL4,72
_ampl_user_time,5005.235658,AMPL4,72
_ampl_time,5114.132977,AMPL4,72
_solve_elapsed_time,52.125191,AMPL4,72
_solve_system_time,1.972186,AMPL4,72
_solve_user_time,224.446781,AMPL4,72
_solve_time,226.418967,AMPL4,72
_total_solve_elapsed_time,8638.088585,AMPL4,72
_total_solve_system_time,253.075343,AMPL4,72
_total_solve_user_time,22317.090049,AMPL4,72
_total_solve_time,22570.165392,AMPL4,72
_ampl_elapsed_time,5692.244713,AMPL4,73
_ampl_system_time,109.431956,AMPL4,73
_ampl_user_time,5043.350977,AMPL4,73
_ampl_time,5152.782948,AMPL4,73
_solve_elapsed_time,114.650409,AMPL4,73
_solve_system_time,2.11643,AMPL4,73
_solve_user_time,646.982405,AMPL4,73
_solve_time,649.098835,AMPL4,73
_total_solve_elapsed_time,8752.738994,AMPL4,73
_total_solve_system_time,255.191773,AMPL4,73
_total_solve_user_time,22964.072454,AMPL4,73
_total_solve_time,23219.264227,AMPL4,73
_ampl_elapsed_time,5730.866319,AMPL4,74
_ampl_system_time,110.034506,AMPL4,74
_ampl_user_time,5081.352351,AMPL4,74
_ampl_time,5191.386868,AMPL4,74
_solve_elapsed_time,105.675696,AMPL4,74
_solve_system_time,1.809592,AMPL4,74
_solve_user_time,593.746135,AMPL4,74
_solve_time,595.555727,AMPL4,74
_total_solve_elapsed_time,8858.41469,AMPL4,74
_total_solve_system_time,257.001365,AMPL4,74
_total_solve_user_time,23557.818589,AMPL4,74
_total_solve_time,23814.819954,AMPL4,74
_ampl_elapsed_time,5769.498656,AMPL4,75
_ampl_system_time,110.60815,AMPL4,75
_ampl_user_time,5119.393596,AMPL4,75
_ampl_time,5230.001759,AMPL4,75
_solve_elapsed_time,112.393062,AMPL4,75
_solve_system_time,1.816552,AMPL4,75
_solve_user_time,650.840047,AMPL4,75
_solve_time,652.656599,AMPL4,75
_total_solve_elapsed_time,8970.807752,AMPL4,75
_total_solve_system_time,258.817917,AMPL4,75
_total_solve_user_time,24208.658636,AMPL4,75
_total_solve_time,24467.476553,AMPL4,75
_ampl_elapsed_time,5808.176141,AMPL4,76
_ampl_system_time,111.184783,AMPL4,76
_ampl_user_time,5157.475433,AMPL4,76
_ampl_time,5268.660233,AMPL4,76
_solve_elapsed_time,108.856307,AMPL4,76
_solve_system_time,1.985545,AMPL4,76
_solve_user_time,632.304644,AMPL4,76
_solve_time,634.290189,AMPL4,76
_total_solve_elapsed_time,9079.664059,AMPL4,76
_total_solve_system_time,260.803462,AMPL4,76
_total_solve_user_time,24840.96328,AMPL4,76
_total_solve_time,25101.766742,AMPL4,76
_ampl_elapsed_time,5847.092703,AMPL4,77
_ampl_system_time,111.997088,AMPL4,77
_ampl_user_time,5195.558771,AMPL4,77
_ampl_time,5307.555872,AMPL4,77
_solve_elapsed_time,261.574618,AMPL4,77
_solve_system_time,2.158929,AMPL4,77
_solve_user_time,1802.387556,AMPL4,77
_solve_time,1804.546485,AMPL4,77
_total_solve_elapsed_time,9341.238677,AMPL4,77
_total_solve_system_time,262.962391,AMPL4,77
_total_solve_user_time,26643.350836,AMPL4,77
_total_solve_time,26906.313227,AMPL4,77
_ampl_elapsed_time,5885.808756,AMPL4,78
_ampl_system_time,112.578733,AMPL4,78
_ampl_user_time,5233.675479,AMPL4,78
_ampl_time,5346.254228,AMPL4,78
_solve_elapsed_time,138.487192,AMPL4,78
_solve_system_time,1.930812,AMPL4,78
_solve_user_time,824.525972,AMPL4,78
_solve_time,826.456784,AMPL4,78
_total_solve_elapsed_time,9479.725869,AMPL4,78
_total_solve_system_time,264.893203,AMPL4,78
_total_solve_user_time,27467.876808,AMPL4,78
_total_solve_time,27732.770011,AMPL4,78
_ampl_elapsed_time,5924.748662,AMPL4,79
_ampl_system_time,113.405004,AMPL4,79
_ampl_user_time,5271.768966,AMPL4,79
_ampl_time,5385.173987,AMPL4,79
_solve_elapsed_time,118.191846,AMPL4,79
_solve_system_time,1.792869,AMPL4,79
_solve_user_time,679.108662,AMPL4,79
_solve_time,680.901531,AMPL4,79
_total_solve_elapsed_time,9597.917715,AMPL4,79
_total_solve_system_time,266.686072,AMPL4,79
_total_solve_user_time,28146.98547,AMPL4,79
_total_solve_time,28413.671542,AMPL4,79
_ampl_elapsed_time,5963.512201,AMPL4,80
_ampl_system_time,114.087412,AMPL4,80
_ampl_user_time,5309.83122,AMPL4,80
_ampl_time,5423.918641,AMPL4,80
_solve_elapsed_time,110.471248,AMPL4,80
_solve_system_time,1.911424,AMPL4,80
_solve_user_time,597.660528,AMPL4,80
_solve_time,599.571952,AMPL4,80
_total_solve_elapsed_time,9708.388963,AMPL4,80
_total_solve_system_time,268.597496,AMPL4,80
_total_solve_user_time,28744.645998,AMPL4,80
_total_solve_time,29013.243494,AMPL4,80
_ampl_elapsed_time,6002.086341,AMPL4,81
_ampl_system_time,114.678976,AMPL4,81
_ampl_user_time,5347.795985,AMPL4,81
_ampl_time,5462.474976,AMPL4,81
_solve_elapsed_time,77.733205,AMPL4,81
_solve_system_time,1.632219,AMPL4,81
_solve_user_time,397.061936,AMPL4,81
_solve_time,398.694155,AMPL4,81
_total_solve_elapsed_time,9786.122168,AMPL4,81
_total_solve_system_time,270.229715,AMPL4,81
_total_solve_user_time,29141.707934,AMPL4,81
_total_solve_time,29411.937649,AMPL4,81
_ampl_elapsed_time,6041.019749,AMPL4,82
_ampl_system_time,115.427335,AMPL4,82
_ampl_user_time,5385.962393,AMPL4,82
_ampl_time,5501.389736,AMPL4,82
_solve_elapsed_time,69.663669,AMPL4,82
_solve_system_time,1.744946,AMPL4,82
_solve_user_time,341.792157,AMPL4,82
_solve_time,343.537103,AMPL4,82
_total_solve_elapsed_time,9855.785837,AMPL4,82
_total_solve_system_time,271.974661,AMPL4,82
_total_solve_user_time,29483.500091,AMPL4,82
_total_solve_time,29755.474752,AMPL4,82
_ampl_elapsed_time,6079.769526,AMPL4,83
_ampl_system_time,116.137713,AMPL4,83
_ampl_user_time,5423.98083,AMPL4,83
_ampl_time,5540.118555,AMPL4,83
_solve_elapsed_time,110.553726,AMPL4,83
_solve_system_time,1.860793,AMPL4,83
_solve_user_time,639.316458,AMPL4,83
_solve_time,641.177251,AMPL4,83
_total_solve_elapsed_time,9966.339563,AMPL4,83
_total_solve_system_time,273.835454,AMPL4,83
_total_solve_user_time,30122.816549,AMPL4,83
_total_solve_time,30396.652003,AMPL4,83
_ampl_elapsed_time,6118.560217,AMPL4,84
_ampl_system_time,116.838138,AMPL4,84
_ampl_user_time,5462.051876,AMPL4,84
_ampl_time,5578.890029,AMPL4,84
_solve_elapsed_time,103.135651,AMPL4,84
_solve_system_time,1.933433,AMPL4,84
_solve_user_time,540.809636,AMPL4,84
_solve_time,542.743069,AMPL4,84
_total_solve_elapsed_time,10069.475214,AMPL4,84
_total_solve_system_time,275.768887,AMPL4,84
_total_solve_user_time,30663.626185,AMPL4,84
_total_solve_time,30939.395072,AMPL4,84
_ampl_elapsed_time,6157.235277,AMPL4,85
_ampl_system_time,117.444733,AMPL4,85
_ampl_user_time,5500.100912,AMPL4,85
_ampl_time,5617.545663,AMPL4,85
_solve_elapsed_time,132.587717,AMPL4,85
_solve_system_time,2.055166,AMPL4,85
_solve_user_time,821.612511,AMPL4,85
_solve_time,823.667677,AMPL4,85
_total_solve_elapsed_time,10202.062931,AMPL4,85
_total_solve_system_time,277.824053,AMPL4,85
_total_solve_user_time,31485.238696,AMPL4,85
_total_solve_time,31763.062749,AMPL4,85
_ampl_elapsed_time,6196.126866,AMPL4,86
_ampl_system_time,118.211967,AMPL4,86
_ampl_user_time,5538.200595,AMPL4,86
_ampl_time,5656.412577,AMPL4,86
_solve_elapsed_time,75.552342,AMPL4,86
_solve_system_time,1.643896,AMPL4,86
_solve_user_time,328.501666,AMPL4,86
_solve_time,330.145562,AMPL4,86
_total_solve_elapsed_time,10277.615273,AMPL4,86
_total_solve_system_time,279.467949,AMPL4,86
_total_solve_user_time,31813.740362,AMPL4,86
_total_solve_time,32093.208311,AMPL4,86
_ampl_elapsed_time,6234.910205,AMPL4,87
_ampl_system_time,118.918253,AMPL4,87
_ampl_user_time,5576.252526,AMPL4,87
_ampl_time,5695.170779,AMPL4,87
_solve_elapsed_time,165.108579,AMPL4,87
_solve_system_time,1.990312,AMPL4,87
_solve_user_time,1060.106784,AMPL4,87
_solve_time,1062.097096,AMPL4,87
_total_solve_elapsed_time,10442.723852,AMPL4,87
_total_solve_system_time,281.458261,AMPL4,87
_total_solve_user_time,32873.847146,AMPL4,87
_total_solve_time,33155.305407,AMPL4,87
_ampl_elapsed_time,6273.56603,AMPL4,88
_ampl_system_time,119.514794,AMPL4,88
_ampl_user_time,5614.292614,AMPL4,88
_ampl_time,5733.807426,AMPL4,88
_solve_elapsed_time,85.02555,AMPL4,88
_solve_system_time,1.964955,AMPL4,88
_solve_user_time,436.474008,AMPL4,88
_solve_time,438.438963,AMPL4,88
_total_solve_elapsed_time,10527.749402,AMPL4,88
_total_solve_system_time,283.423216,AMPL4,88
_total_solve_user_time,33310.321154,AMPL4,88
_total_solve_time,33593.74437,AMPL4,88
_ampl_elapsed_time,6312.307645,AMPL4,89
_ampl_system_time,120.231226,AMPL4,89
_ampl_user_time,5652.299018,AMPL4,89
_ampl_time,5772.530262,AMPL4,89
_solve_elapsed_time,75.572135,AMPL4,89
_solve_system_time,1.907258,AMPL4,89
_solve_user_time,376.633787,AMPL4,89
_solve_time,378.541045,AMPL4,89
_total_solve_elapsed_time,10603.321537,AMPL4,89
_total_solve_system_time,285.330474,AMPL4,89
_total_solve_user_time,33686.954941,AMPL4,89
_total_solve_time,33972.285415,AMPL4,89
_ampl_elapsed_time,6351.094795,AMPL4,90
_ampl_system_time,121.001603,AMPL4,90
_ampl_user_time,5690.296736,AMPL4,90
_ampl_time,5811.298354,AMPL4,90
_solve_elapsed_time,93.770168,AMPL4,90
_solve_system_time,1.7406,AMPL4,90
_solve_user_time,522.128259,AMPL4,90
_solve_time,523.868859,AMPL4,90
_total_solve_elapsed_time,10697.091705,AMPL4,90
_total_solve_system_time,287.071074,AMPL4,90
_total_solve_user_time,34209.0832,AMPL4,90
_total_solve_time,34496.154274,AMPL4,90
_ampl_elapsed_time,6389.835038,AMPL4,91
_ampl_system_time,121.77791,AMPL4,91
_ampl_user_time,5728.241542,AMPL4,91
_ampl_time,5850.019467,AMPL4,91
_solve_elapsed_time,67.848431,AMPL4,91
_solve_system_time,1.78011,AMPL4,91
_solve_user_time,336.55268,AMPL4,91
_solve_time,338.33279,AMPL4,91
_total_solve_elapsed_time,10764.940136,AMPL4,91
_total_solve_system_time,288.851184,AMPL4,91
_total_solve_user_time,34545.63588,AMPL4,91
_total_solve_time,34834.487064,AMPL4,91
_ampl_elapsed_time,6428.409227,AMPL4,92
_ampl_system_time,122.348497,AMPL4,92
_ampl_user_time,5766.226579,AMPL4,92
_ampl_time,5888.575087,AMPL4,92
_solve_elapsed_time,66.354715,AMPL4,92
_solve_system_time,1.902509,AMPL4,92
_solve_user_time,317.413463,AMPL4,92
_solve_time,319.315972,AMPL4,92
_total_solve_elapsed_time,10831.294851,AMPL4,92
_total_solve_system_time,290.753693,AMPL4,92
_total_solve_user_time,34863.049343,AMPL4,92
_total_solve_time,35153.803036,AMPL4,92
_ampl_elapsed_time,6467.103696,AMPL4,93
_ampl_system_time,123.125815,AMPL4,93
_ampl_user_time,5804.123998,AMPL4,93
_ampl_time,5927.249828,AMPL4,93
_solve_elapsed_time,59.491661,AMPL4,93
_solve_system_time,1.815741,AMPL4,93
_solve_user_time,285.720076,AMPL4,93
_solve_time,287.535817,AMPL4,93
_total_solve_elapsed_time,10890.786512,AMPL4,93
_total_solve_system_time,292.569434,AMPL4,93
_total_solve_user_time,35148.769419,AMPL4,93
_total_solve_time,35441.338853,AMPL4,93
_ampl_elapsed_time,6505.826076,AMPL4,94
_ampl_system_time,123.826239,AMPL4,94
_ampl_user_time,5842.126279,AMPL4,94
_ampl_time,5965.952533,AMPL4,94
_solve_elapsed_time,68.783706,AMPL4,94
_solve_system_time,1.721196,AMPL4,94
_solve_user_time,340.907541,AMPL4,94
_solve_time,342.628737,AMPL4,94
_total_solve_elapsed_time,10959.570218,AMPL4,94
_total_solve_system_time,294.29063,AMPL4,94
_total_solve_user_time,35489.67696,AMPL4,94
_total_solve_time,35783.96759,AMPL4,94
_ampl_elapsed_time,6544.456518,AMPL4,95
_ampl_system_time,124.503668,AMPL4,95
_ampl_user_time,5880.060644,AMPL4,95
_ampl_time,6004.564327,AMPL4,95
_solve_elapsed_time,34.295099,AMPL4,95
_solve_system_time,1.735105,AMPL4,95
_solve_user_time,127.611386,AMPL4,95
_solve_time,129.346491,AMPL4,95
_total_solve_elapsed_time,10993.865317,AMPL4,95
_total_solve_system_time,296.025735,AMPL4,95
_total_solve_user_time,35617.288346,AMPL4,95
_total_solve_time,35913.314081,AMPL4,95
_ampl_elapsed_time,6582.911293,AMPL4,96
_ampl_system_time,125.051275,AMPL4,96
_ampl_user_time,5917.949611,AMPL4,96
_ampl_time,6043.000904,AMPL4,96
_solve_elapsed_time,37.197682,AMPL4,96
_solve_system_time,1.817873,AMPL4,96
_solve_user_time,151.397907,AMPL4,96
_solve_time,153.21578,AMPL4,96
_total_solve_elapsed_time,11031.062999,AMPL4,96
_total_solve_system_time,297.843608,AMPL4,96
_total_solve_user_time,35768.686253,AMPL4,96
_total_solve_time,36066.529861,AMPL4,96
_ampl_elapsed_time,6621.597557,AMPL4,97
_ampl_system_time,125.747691,AMPL4,97
_ampl_user_time,5955.919446,AMPL4,97
_ampl_time,6081.667149,AMPL4,97
_solve_elapsed_time,73.159273,AMPL4,97
_solve_system_time,1.832069,AMPL4,97
_solve_user_time,361.753825,AMPL4,97
_solve_time,363.585894,AMPL4,97
_total_solve_elapsed_time,11104.222272,AMPL4,97
_total_solve_system_time,299.675677,AMPL4,97
_total_solve_user_time,36130.440078,AMPL4,97
_total_solve_time,36430.115755,AMPL4,97
_ampl_elapsed_time,6660.179527,AMPL4,98
_ampl_system_time,126.436106,AMPL4,98
_ampl_user_time,5993.794803,AMPL4,98
_ampl_time,6120.230922,AMPL4,98
_solve_elapsed_time,42.239054,AMPL4,98
_solve_system_time,1.724001,AMPL4,98
_solve_user_time,192.84048,AMPL4,98
_solve_time,194.564481,AMPL4,98
_total_solve_elapsed_time,11146.461326,AMPL4,98
_total_solve_system_time,301.399678,AMPL4,98
_total_solve_user_time,36323.280558,AMPL4,98
_total_solve_time,36624.680236,AMPL4,98
_ampl_elapsed_time,6698.673048,AMPL4,99
_ampl_system_time,127.002699,AMPL4,99
_ampl_user_time,6031.702263,AMPL4,99
_ampl_time,6158.704973,AMPL4,99
_solve_elapsed_time,37.388709,AMPL4,99
_solve_system_time,1.882688,AMPL4,99
_solve_user_time,150.516571,AMPL4,99
_solve_time,152.399259,AMPL4,99
_total_solve_elapsed_time,11183.850035,AMPL4,99
_total_solve_system_time,303.282366,AMPL4,99
_total_solve_user_time,36473.797129,AMPL4,99
_total_solve_time,36777.079495,AMPL4,99
_ampl_elapsed_time,6737.135077,AMPL4,100
_ampl_system_time,127.578292,AMPL4,100
_ampl_user_time,6069.570099,AMPL4,100
_ampl_time,6197.148391,AMPL4,100
_solve_elapsed_time,58.744652,AMPL4,100
_solve_system_time,1.95057,AMPL4,100
_solve_user_time,280.089693,AMPL4,100
_solve_time,282.040263,AMPL4,100
_total_solve_elapsed_time,11242.594687,AMPL4,100
_total_solve_system_time,305.232936,AMPL4,100
_total_solve_user_time,36753.886822,AMPL4,100
_total_solve_time,37059.119758,AMPL4,100
_ampl_elapsed_time,6775.606756,AMPL4,101
_ampl_system_time,128.155875,AMPL4,101
_ampl_user_time,6107.446002,AMPL4,101
_ampl_time,6235.601877,AMPL4,101
_solve_elapsed_time,38.152358,AMPL4,101
_solve_system_time,1.757003,AMPL4,101
_solve_user_time,155.788328,AMPL4,101
_solve_time,157.545331,AMPL4,101
_total_solve_elapsed_time,11280.747045,AMPL4,101
_total_solve_system_time,306.989939,AMPL4,101
_total_solve_user_time,36909.67515,AMPL4,101
_total_solve_time,37216.665089,AMPL4,101
_ampl_elapsed_time,6814.235305,AMPL4,102
_ampl_system_time,128.850241,AMPL4,102
_ampl_user_time,6145.36034,AMPL4,102
_ampl_time,6274.210596,AMPL4,102
_solve_elapsed_time,44.244372,AMPL4,102
_solve_system_time,1.815365,AMPL4,102
_solve_user_time,200.003849,AMPL4,102
_solve_time,201.819214,AMPL4,102
_total_solve_elapsed_time,11324.991417,AMPL4,102
_total_solve_system_time,308.805304,AMPL4,102
_total_solve_user_time,37109.678999,AMPL4,102
_total_solve_time,37418.484303,AMPL4,102
_ampl_elapsed_time,6852.953904,AMPL4,103
_ampl_system_time,129.622605,AMPL4,103
_ampl_user_time,6183.28873,AMPL4,103
_ampl_time,6312.911349,AMPL4,103
_solve_elapsed_time,38.955378,AMPL4,103
_solve_system_time,1.741268,AMPL4,103
_solve_user_time,160.643138,AMPL4,103
_solve_time,162.384406,AMPL4,103
_total_solve_elapsed_time,11363.946795,AMPL4,103
_total_solve_system_time,310.546572,AMPL4,103
_total_solve_user_time,37270.322137,AMPL4,103
_total_solve_time,37580.868709,AMPL4,103
_ampl_elapsed_time,6891.450473,AMPL4,104
_ampl_system_time,130.21115,AMPL4,104
_ampl_user_time,6221.178162,AMPL4,104
_ampl_time,6351.389323,AMPL4,104
_solve_elapsed_time,31.364548,AMPL4,104
_solve_system_time,1.883173,AMPL4,104
_solve_user_time,110.985618,AMPL4,104
_solve_time,112.868791,AMPL4,104
_total_solve_elapsed_time,11395.311343,AMPL4,104
_total_solve_system_time,312.429745,AMPL4,104
_total_solve_user_time,37381.307755,AMPL4,104
_total_solve_time,37693.7375,AMPL4,104
_ampl_elapsed_time,6929.983353,AMPL4,105
_ampl_system_time,130.77273,AMPL4,105
_ampl_user_time,6259.129913,AMPL4,105
_ampl_time,6389.90266,AMPL4,105
_solve_elapsed_time,44.408647,AMPL4,105
_solve_system_time,1.934809,AMPL4,105
_solve_user_time,201.840487,AMPL4,105
_solve_time,203.775296,AMPL4,105
_total_solve_elapsed_time,11439.71999,AMPL4,105
_total_solve_system_time,314.364554,AMPL4,105
_total_solve_user_time,37583.148242,AMPL4,105
_total_solve_time,37897.512796,AMPL4,105
_ampl_elapsed_time,6968.60446,AMPL4,106
_ampl_system_time,131.465151,AMPL4,106
_ampl_user_time,6297.038921,AMPL4,106
_ampl_time,6428.50409,AMPL4,106
_solve_elapsed_time,35.139999,AMPL4,106
_solve_system_time,1.747994,AMPL4,106
_solve_user_time,135.316537,AMPL4,106
_solve_time,137.064531,AMPL4,106
